Alloy_Name,Alloy_Type,Cu,Al,Ag,B,Be,Ca,Co,Ce,Cr,Fe,Hf,La,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pr,Si,Sn,Ti,V,Zn,Zr,Solid_Solution_Temp_K,Aging_Temp_K,Aging_Time_h,Electrical_Conductivity_IACS
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.22,0.0,0,0,0.0,0,0,0,0,1.88,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.25,1233.0,723.0,1.0,43.0
Cu-2Ni-0.5Si-0.15Cr-0.15Zr,Cu-Ni-Si alloys,97.06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.22,0.0,0,0,0.0,0,0,0,0,1.88,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.25,1233.0,723.0,1.0,44.0
Cu-4Ni-1Si,Cu-Ni-Si alloys,95.05,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,4.0,0.0,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,46.0
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,36.0
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,5.0,36.0
Cu-4Ni-1Si-0.02P,Cu-Ni-Si alloys,95.03,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,36.0
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,35.0
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,35.0
Cu-4Ni-1Si-0.02P-0.02Cr,Cu-Ni-Si alloys,95.01,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.0,0,0,0.0,0,0,0,0,4.0,0.02,0,0,0.95,0.0,0.0,0.0,0.0,0.0,1273.0,723.0,5.0,35.0
Cu-1.9Ni-1Si-1Co-0.2Zr,Cu-Ni-Si alloys,95.84,0.0,0.0,0.0,0.0,0,1.02,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.9,0.0,0,0,1.04,0.0,0.0,0.0,0.0,0.2,1223.0,773.0,3.0,45.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,0.25,28.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,0.5,30.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,1.0,30.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,2.0,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,4.0,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,673.0,6.0,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.25,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.5,30.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,1.0,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,2.0,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,4.0,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,6.0,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,0.25,27.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,0.5,28.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,1.0,30.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,2.0,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,4.0,32.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,773.0,6.0,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.25,31.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.5,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,1.0,34.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,2.0,35.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,4.0,38.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,6.0,37.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,0.25,48.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,0.5,49.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,1.0,50.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,2.0,51.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,4.0,51.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1173.0,693.0,6.0,53.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.25,32.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.5,33.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,1.0,36.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,2.0,37.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,4.0,39.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,6.0,39.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.25,23.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,0.5,35.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,1.0,38.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,2.0,40.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,4.0,40.0
Cu-1.91Ni-0.47Si-0.035P,Cu-Ni-Si alloys,97.585,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.91,0.035,0,0,0.47,0.0,0.0,0.0,0.0,0.0,1223.0,723.0,6.0,42.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,0.5,24.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,1.0,27.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,2.0,30.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,4.0,32.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,8.0,34.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,16.0,35.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,0.5,29.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,1.0,31.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,2.0,34.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,4.0,37.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,8.0,41.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,16.0,44.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,0.5,33.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,1.0,36.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,2.0,40.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,4.0,43.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,8.0,45.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,16.0,47.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,0.5,38.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,1.0,39.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,2.0,42.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,4.0,42.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,8.0,44.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,823.0,16.0,46.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,0.5,38.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,1.0,39.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,2.0,39.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,4.0,40.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,8.0,41.0
Cu-2.8Ni-0.6Si,Cu-Ni-Si alloys,96.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,2.8,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,873.0,16.0,43.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,0.5,28.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,1.0,31.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,2.0,34.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,4.0,40.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,8.0,43.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,673.0,16.0,47.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,0.5,36.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,1.0,45.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,2.0,47.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,4.0,50.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,8.0,51.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,723.0,16.0,52.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,0.5,44.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,1.0,45.0
Cu-1.4Ni-1.2Co-0.6Si,Cu-Ni-Si alloys,96.8,0.0,0.0,0.0,0.0,0,1.2,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1.4,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0.0,1173.0,773.0,2.0,49.0
