Alloy_Name,Alloy_Type,Cu,Al,Cr,Mg,Ni,Si,Solid_Solution_Temp_K,Aging_Temp_K,Aging_Time_h,Electrical_Conductivity_IACS
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,0.5,38
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,1,38
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,2,41
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,4,47
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,6,47
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,8,48
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,723,12,48
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,0.25,32
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,0.5,34
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,1,37
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,2,41
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,4,44
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,6,45
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,8,47
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,773,12,48
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,0.25,37
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,0.5,37
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,1,38
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,2,39
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,4,40
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,6,41
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,8,42
Cu-3.2Ni-0.40Si,Cu-Ni-Si alloys,95.935,0,0,0,3.3,0.765,1173,623,12,43
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,0.25,42
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,0.5,45
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,1,46
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,2,47
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,4,48
Cu-0.85Ni-2.67Si-0.82Co,Cu-Ni-Si alloys,95.66,0,0,0,0.85,0.82,1293,773,8,49
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,0.25,40
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,0.5,42
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,1,44
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,2,45
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,4,45
Cu-1.84Ni-1.64Si-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,1.84,0.82,1293,773,8,46
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,0.25,35
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,0.5,39
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,1,41
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,2,42
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,4,43
Cu-2.31Ni-1.18Si-0.82Co,Cu-Ni-Si alloys,95.69,0,0,0,2.31,0.82,1293,773,8,43
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,0.25,31
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,0.5,35
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,1,37
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,2,39
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,4,40
Cu-3.48Ni-0.82Co,Cu-Ni-Si alloys,95.7,0,0,0,3.48,0.82,1173,773,8,40
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0,0,0,3,0.7,1223,773,0.5,37
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0,0,0,3,0.7,1223,773,1,39
Cu-3Ni-0.7Si,Cu-Ni-Si alloys,96.3,0,0,0,3,0.7,1223,773,3,43
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0,0,0,6,1.43,1223,773,0.167,24
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0,0,0,6,1.43,1223,773,0.333,25
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0,0,0,6,1.43,1223,773,0.5,28
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0,0,0,6,1.43,1223,773,1,30
Cu-6Ni-1.43Si,Cu-Ni-Si alloys,92.57,0,0,0,6,1.43,1223,773,3,34
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0,0,0,3,0.63,1223,773,0.5,38
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0,0,0,3,0.63,1223,773,1,40
Cu-3Ni-0.63Si-0.12Ti,Cu-Ni-Si alloys,96.25,0,0,0,3,0.63,1223,773,3,43
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0,0,0,6,1.29,1223,773,0.167,25
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0,0,0,6,1.29,1223,773,0.333,27
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0,0,0,6,1.29,1223,773,0.5,31
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0,0,0,6,1.29,1223,773,1,38
Cu-6Ni-1.29Si-0.24Ti,Cu-Ni-Si alloys,92.47,0,0,0,6,1.29,1223,773,3,51
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,0.25,20
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,0.5,22
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,0.75,22
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,1,23
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,1.5,23
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,2,24
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,3,25
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,4,25
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,6,26
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,8,27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,12,29
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,16,31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,673,20,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,0.25,23
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,0.5,25
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,0.75,26
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,1,27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,1.5,28
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,2,28
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,3,29
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,4,31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,6,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,8,35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,12,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,16,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,723,20,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,0.25,28
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,0.5,29
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,0.75,30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,1,31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,1.5,33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,2,33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,3,34
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,4,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,6,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,8,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,12,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,16,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,773,20,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,0.25,29
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,0.5,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,0.75,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,1,33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,1.5,34
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,2,35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,3,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,4,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,6,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,8,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,12,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,16,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,823,20,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,0.25,30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,0.5,31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,0.75,30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,1,35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,1.5,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,2,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,3,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,4,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,6,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,8,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,12,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,16,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,873,20,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,0.25,27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,0.5,31
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,0.75,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,1,35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,1.5,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,2,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,3,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,4,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,6,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,8,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,12,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,16,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,923,20,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,0.25,30
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,0.5,32
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,0.75,33
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,1,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,1.5,37
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,2,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,3,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,4,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,6,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,8,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,12,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,16,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,973,20,42
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,0.25,24
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,0.5,27
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,0.75,35
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,1,36
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,1.5,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,2,38
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,3,39
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,4,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,6,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,8,40
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,12,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,16,41
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr,Cu-Ni-Si alloys,92.27,0.49,0.11,0.12,5.98,1.03,1243,1023,20,42
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,8.33,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,8.33,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,2,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.25,21
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,0.5,22
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,1,24
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,2,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,4,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,8,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,12,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,673,16,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.25,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,0.5,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,1,27
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,2,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,4,29
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,8,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,12,31
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,723,16,33
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.25,25
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,0.5,26
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,1,28
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,4,30
Cu-4.5Ni-1Si-1.2Co-0.15Mg,Cu-Ni-Si alloys,93.15,0,0,0.15,4.5,1,1253,753,8,31
